0.855,16.2,11.1,19.9,17.5,16.1,601.931,1109.161,202.281,10.684,-0.432,346.211,497.682,2.96,1.81,5.61,2.,1.,17.,29.4,1.,115.,5.3,16.,2.25,14.3,2.,7.
0.855,16.2,11.1,19.9,17.5,16.1,601.931,1109.161,202.281,10.684,-0.432,346.211,497.682,2.96,1.81,5.61,2.,1.,17.,29.4,1.,140.,5.3,16.,2.25,14.3,2.,11.5
0.878,13.9,7.7,15.4,9.3,23.2,581.851,1065.523,201.102,11.777,-0.203,346.211,497.682,2.96,1.81,5.61,2.,1.,17.,29.4,1.,115.,5.3,4.,2.25,14.3,2.,96.
0.878,13.9,7.7,15.4,9.3,23.2,581.851,1065.523,201.102,11.777,-0.203,504.569,750.973,2.96,1.88,10.51,2.,1.,17.,29.4,1.,115.,5.3,5.,2.25,14.3,2.,82.2
0.878,13.9,7.7,15.4,9.3,23.2,581.851,1065.523,201.102,11.777,-0.203,429.832,650.89,2.96,1.84,7.84,2.,1.,17.,29.4,1.,115.,5.3,7.,2.25,14.3,2.,98.
0.878,13.9,7.7,15.4,9.3,23.2,581.851,1065.523,201.102,11.777,-0.203,314.071,445.678,2.96,1.81,5.61,2.,1.,17.,29.4,1.,115.,5.3,4.,2.25,14.3,2.,97.
0.878,13.9,7.7,15.4,9.3,23.2,581.851,1065.523,201.102,11.777,-0.203,320.899,444.951,2.96,1.89,5.67,2.,1.,17.,29.4,1.,115.,5.3,4.,2.25,14.3,2.,98.
0.878,13.9,7.7,15.4,9.3,23.2,581.851,1065.523,201.102,11.777,-0.203,261.139,344.828,2.96,1.88,5.45,2.,1.,17.,29.4,1.,115.,5.3,12.,2.25,14.3,2.,85.6
0.878,13.9,7.7,15.4,9.3,23.2,581.851,1065.523,201.102,11.777,-0.203,392.199,579.266,2.96,1.89,8.97,2.,1.,17.,29.4,1.,115.,5.3,5.,2.25,14.3,2.,97.
0.834,18.1,25.6,24.,5.1,18.,642.922,1156.952,202.576,11.914,-0.203,504.569,750.973,2.96,1.88,10.51,1.,0.5,17.,29.4,1.1,24.,5.,24.,7.58,20.,1.,99.
0.834,18.1,25.6,24.,5.1,18.,642.922,1156.952,202.576,11.914,-0.203,348.849,494.32,2.96,1.89,8.21,1.,0.5,17.,29.4,1.1,24.,5.,24.,7.58,20.,1.,99.
0.834,18.1,25.6,24.,5.1,18.,642.922,1156.952,202.576,11.914,-0.203,458.979,692.511,3.3,2.4,8.22,1.,0.5,17.,29.4,1.1,24.,5.,24.,7.58,20.,1.,98.
0.834,18.1,25.6,24.,5.1,18.,642.922,1156.952,202.576,11.914,-0.203,275.248,386.927,2.96,1.9,3.88,1.,0.5,17.,29.4,1.1,24.,5.,24.,7.58,20.,1.,98.
0.866,14.7,15.4,22.4,5.1,15.9,579.291,1065.532,203.264,11.838,-0.214,337.399,489.458,3.32,2.03,7.24,1.,0.5,17.,29.4,5.,24.,5.,24.,7.58,20.,1.,93.
0.834,18.1,25.6,24.,5.1,18.,642.922,1156.952,202.576,11.914,-0.203,316.834,444.53,2.95,2.39,5.94,1.,0.5,17.,29.4,1.1,24.,5.,32.,7.58,20.,1.,74.
0.834,18.1,25.6,24.,5.1,18.,642.922,1156.952,202.576,11.914,-0.203,429.832,650.89,2.96,1.84,7.84,1.,0.5,17.,29.4,1.1,24.,5.,24.,7.58,20.,1.,75.
0.834,18.1,25.6,24.,5.1,18.,642.922,1156.952,202.576,11.914,-0.203,406.8,598.403,2.96,1.88,8.16,1.,0.5,17.,29.4,5.,24.,5.,24.,7.58,20.,1.,91.
0.834,18.1,25.6,24.,5.1,18.,642.922,1156.952,202.576,11.914,-0.203,346.211,497.682,2.96,1.81,5.61,1.,0.5,17.,29.4,5.,24.,5.,48.,7.58,20.,1.,83.
0.867,15.4,11.2,15.4,14.6,20.,679.803,1269.547,187.854,11.25,-0.071,346.211,497.682,2.96,1.81,5.61,1.,1.,17.,29.4,8.,105.,5.3,2.,2.38,0.1,2.,97.7
0.867,15.4,11.2,15.4,14.6,20.,679.803,1269.547,187.854,11.25,-0.071,377.91,549.943,3.64,2.19,6.97,1.,1.,17.,29.4,8.,105.,5.3,2.,2.38,0.1,2.,99.7
0.867,15.4,11.2,15.4,14.6,20.,679.803,1269.547,187.854,11.25,-0.071,227.739,292.038,2.96,1.88,4.16,1.,1.,17.,29.4,8.,105.,5.3,2.,2.38,0.1,2.,96.
0.867,15.4,11.2,15.4,14.6,20.,679.803,1269.547,187.854,11.25,-0.071,261.139,344.828,2.96,1.88,5.45,1.,1.,17.,29.4,8.,105.,5.3,2.,2.38,0.1,2.,99.
0.867,15.4,11.2,15.4,14.6,20.,679.803,1269.547,187.854,11.25,-0.071,348.21,500.134,2.96,1.87,7.93,1.,1.,17.,29.4,8.,105.,5.3,3.,2.38,0.1,2.,90.
0.867,15.4,11.2,15.4,14.6,20.,679.803,1269.547,187.854,11.25,-0.071,401.678,580.75,2.96,1.95,7.58,1.,1.,17.,29.4,8.,105.,5.3,2.,2.38,0.1,2.,99.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,314.071,445.678,2.96,1.81,5.61,20.,0.05,17.,29.4,0.,120.,50.,24.,7.58,20.,50.,2.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,314.071,445.678,2.96,1.81,5.61,20.,0.05,17.,29.4,10.,120.,50.,24.,7.58,20.,50.,35.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,314.071,445.678,2.96,1.81,5.61,10.,2.,17.,29.4,10.,140.,50.,36.,7.58,20.,50.,98.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,314.071,445.678,2.96,1.81,5.61,20.,0.05,30.,30.,5.,120.,50.,4.,7.58,20.,50.,99.
0.804,14.2,22.9,19.1,10.5,4.4,635.191,1143.049,214.158,18.499,-0.22,314.071,445.678,2.96,1.81,5.61,20.,0.05,17.,29.4,0.,120.,50.,24.,7.58,20.,50.,36.
0.804,14.2,22.9,19.1,10.5,4.4,635.191,1143.049,214.158,18.499,-0.22,314.071,445.678,2.96,1.81,5.61,20.,0.05,17.,29.4,10.,120.,50.,24.,7.58,20.,50.,39.
0.804,14.2,22.9,19.1,10.5,4.4,635.191,1143.049,214.158,18.499,-0.22,314.071,445.678,2.96,1.81,5.61,20.,0.05,30.,30.,5.,120.,50.,3.5,7.58,20.,50.,99.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,314.071,445.678,2.96,1.81,5.61,20.,0.05,30.,30.,1.,120.,50.,12.,7.58,20.,50.,25.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,314.071,445.678,2.96,1.81,5.61,20.,0.05,30.,30.,2.5,120.,50.,12.,7.58,20.,50.,56.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,314.071,445.678,2.96,1.81,5.61,20.,0.05,30.,30.,5.,120.,50.,4.,7.58,20.,50.,99.
