203.777,4.784,-0.082,100.2308,189.862,308.6274,319.026,205.6962,344,628,852,576,510,15,28,46,46,32,74,166,170,144,124,5.0655,11.3972,15.0958,13.8774,10.42,10,1,17,29.4,1,50,23,32.7,19,1,95
203.777,4.784,-0.082,100.2308,189.862,308.6274,319.026,205.6962,344,628,852,576,510,15,28,46,46,32,74,166,170,144,124,5.0655,11.3972,15.0958,13.8774,10.42,10,1,17,29.4,1,50,23,32.7,19,2,95
203.777,4.784,-0.082,100.2308,189.862,308.6274,319.026,205.6962,344,628,852,576,510,15,28,46,46,32,74,166,170,144,124,5.0655,11.3972,15.0958,13.8774,10.42,10,1,17,29.4,1,50,23,32.7,19,3,95
203.777,4.784,-0.082,100.2308,189.862,308.6274,319.026,205.6962,344,628,852,576,510,15,28,46,46,32,74,166,170,144,124,5.0655,11.3972,15.0958,13.8774,10.42,10,1,17,29.4,1,50,23,32.7,19,50,95
203.777,4.784,-0.082,100.2308,189.862,308.6274,319.026,205.6962,344,628,852,576,510,15,28,46,46,32,74,166,170,144,124,5.0655,11.3972,15.0958,13.8774,10.42,10,1,17,29.4,1,50,23,32.7,19,100,95
203.777,4.784,-0.082,100.2308,189.862,308.6274,319.026,205.6962,344,628,852,576,510,15,28,46,46,32,74,166,170,144,124,5.0655,11.3972,15.0958,13.8774,10.42,10,1,17,29.4,1,50,23,32.7,19,150,95
203.777,4.784,-0.082,100.2308,189.862,308.6274,319.026,205.6962,344,628,852,576,510,15,28,46,46,32,74,166,170,144,124,5.0655,11.3972,15.0958,13.8774,10.42,10,1,17,29.4,1,50,23,32.7,19,60,95
203.777,4.784,-0.082,100.2308,189.862,308.6274,319.026,205.6962,344,628,852,576,510,15,28,46,46,32,74,166,170,144,124,5.0655,11.3972,15.0958,13.8774,10.42,10,1,17,29.4,1,50,23,32.7,19,70,95
203.777,4.784,-0.082,100.2308,189.862,308.6274,319.026,205.6962,344,628,852,576,510,15,28,46,46,32,74,166,170,144,124,5.0655,11.3972,15.0958,13.8774,10.42,10,1,17,29.4,1,50,23,32.7,19,80,95
203.777,4.784,-0.082,100.2308,189.862,308.6274,319.026,205.6962,344,628,852,576,510,15,28,46,46,32,74,166,170,144,124,5.0655,11.3972,15.0958,13.8774,10.42,10,1,17,29.4,1,50,23,32.7,19,90,95
203.777,4.784,-0.082,100.2308,189.862,308.6274,319.026,205.6962,344,628,852,576,510,15,28,46,46,32,74,166,170,144,124,5.0655,11.3972,15.0958,13.8774,10.42,10,1,17,29.4,1,50,23,32.7,19,120,95
203.777,4.784,-0.082,100.2308,189.862,308.6274,319.026,205.6962,344,628,852,576,510,15,28,46,46,32,74,166,170,144,124,5.0655,11.3972,15.0958,13.8774,10.42,10,1,17,29.4,1,50,23,32.7,19,200,95
